,rewardSum,profit,guessedRightCnt,guessedWrongCnt,guessUpCnt,guessDownCnt,guessSkipCnt,guessCnt
642,0.0,-19.0,1.0,1.0,13.0,21.0,37.0,71.0
643,1.0,20.0,1.0,0.0,3.0,0.0,0.0,3.0
644,0.0,29.0,0.0,0.0,11.0,7.0,22.0,40.0
645,-1.0,0.0,0.0,1.0,0.0,2.0,3.0,5.0
646,2.0,20.0,2.0,0.0,18.0,15.0,38.0,71.0
647,-1.0,-42.0,0.0,1.0,1.0,0.0,2.0,3.0
648,-1.0,-8.0,1.0,2.0,17.0,13.0,26.0,56.0
649,-1.0,-16.0,0.0,1.0,11.0,8.0,18.0,37.0
650,1.0,-47.0,2.0,1.0,4.0,2.0,7.0,13.0
651,2.0,154.0,3.0,1.0,6.0,8.0,16.0,30.0
652,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
653,-1.0,48.0,0.0,1.0,7.0,4.0,9.0,20.0
654,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0
655,1.0,-4.0,2.0,1.0,5.0,6.0,14.0,25.0
656,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0
657,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
658,0.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0
659,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
660,0.0,-5.0,0.0,0.0,2.0,4.0,6.0,12.0
661,-1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0
662,0.0,23.0,0.0,0.0,1.0,3.0,8.0,12.0
663,1.0,22.0,1.0,0.0,3.0,3.0,3.0,9.0
664,3.0,56.0,6.0,3.0,20.0,13.0,38.0,71.0
665,-1.0,-15.0,0.0,1.0,4.0,4.0,8.0,16.0
666,1.0,-2.0,2.0,1.0,2.0,7.0,10.0,19.0
667,1.0,17.0,1.0,0.0,10.0,4.0,12.0,26.0
668,0.0,17.0,0.0,0.0,4.0,1.0,11.0,16.0
669,0.0,-20.0,0.0,0.0,10.0,3.0,19.0,32.0
670,-1.0,-10.0,0.0,1.0,2.0,0.0,1.0,3.0
671,-1.0,-16.0,1.0,2.0,26.0,13.0,32.0,71.0
