Date,Close
2018-09-18 09-AM,6253.91
2018-09-18 08-AM,6275.0
2018-09-18 07-AM,6268.5
2018-09-18 06-AM,6270.99
2018-09-18 05-AM,6260.51
2018-09-18 04-AM,6236.01
2018-09-18 03-AM,6246.06
2018-09-18 02-AM,6249.14
2018-09-18 01-AM,6252.01
2018-09-18 12-AM,6250.7
2018-09-17 11-PM,6247.69
2018-09-17 10-PM,6242.01
2018-09-17 09-PM,6216.0
2018-09-17 08-PM,6264.74
2018-09-17 07-PM,6294.21
2018-09-17 06-PM,6291.7
2018-09-17 05-PM,6260.01
2018-09-17 04-PM,6261.3
2018-09-17 03-PM,6350.39
2018-09-17 02-PM,6415.63
2018-09-17 01-PM,6447.18
2018-09-17 12-PM,6472.0
2018-09-17 11-AM,6470.25
2018-09-17 10-AM,6489.12
2018-09-17 09-AM,6473.22
2018-09-17 08-AM,6477.5
2018-09-17 07-AM,6485.0
2018-09-17 06-AM,6484.66
2018-09-17 05-AM,6472.05
2018-09-17 04-AM,6512.43
2018-09-17 03-AM,6519.99
2018-09-17 02-AM,6522.0
2018-09-17 01-AM,6520.01
2018-09-17 12-AM,6498.0
2018-09-16 11-PM,6494.69
2018-09-16 10-PM,6496.84
2018-09-16 09-PM,6501.01
2018-09-16 08-PM,6500.0
2018-09-16 07-PM,6485.0
2018-09-16 06-PM,6475.0
2018-09-16 05-PM,6482.36
2018-09-16 04-PM,6479.99
2018-09-16 03-PM,6479.36
2018-09-16 02-PM,6485.99
2018-09-16 01-PM,6504.48
2018-09-16 12-PM,6496.12
2018-09-16 11-AM,6506.0
2018-09-16 10-AM,6489.1
2018-09-16 09-AM,6482.61
2018-09-16 08-AM,6444.81
2018-09-16 07-AM,6465.35
2018-09-16 06-AM,6470.82
2018-09-16 05-AM,6449.55
2018-09-16 04-AM,6485.8
2018-09-16 03-AM,6493.13
2018-09-16 02-AM,6495.53
2018-09-16 01-AM,6508.0
2018-09-16 12-AM,6518.68
2018-09-15 11-PM,6520.01
2018-09-15 10-PM,6504.01
2018-09-15 09-PM,6533.99
2018-09-15 08-PM,6536.0
2018-09-15 07-PM,6519.61
2018-09-15 06-PM,6546.32
2018-09-15 05-PM,6544.67
2018-09-15 04-PM,6535.33
2018-09-15 03-PM,6533.05
2018-09-15 02-PM,6538.06
2018-09-15 01-PM,6524.0
2018-09-15 12-PM,6519.99
2018-09-15 11-AM,6517.36
2018-09-15 10-AM,6528.09
2018-09-15 09-AM,6520.0
2018-09-15 08-AM,6499.08
2018-09-15 07-AM,6483.45
2018-09-15 06-AM,6490.32
2018-09-15 05-AM,6513.67
2018-09-15 04-AM,6497.2
2018-09-15 03-AM,6506.51
2018-09-15 02-AM,6519.36
